county,year,ces_score
Alameda ,2021,15.7368609609977
Orange ,2021,11.7975798482893
Santa Clara,2021,11.2686961691606
Orange ,2021,11.207146624913
Sacramento ,2021,9.7124123677682
Riverside ,2021,9.47027806760193
Los Angeles,2021,41.5150818064492
Los Angeles,2021,34.497639067759
Sacramento ,2021,28.5261563393284
Sacramento ,2021,26.0953464936244
San Diego,2021,19.8214100706223
San Bernardino,2021,18.7233734985325
Los Angeles,2021,18.4775244321238
Orange ,2021,16.4238769746059
Los Angeles,2021,15.5901732236158
Alameda ,2021,12.5734171103461
San Diego,2021,11.9800194305995
Sacramento ,2021,9.8697917690455
Santa Clara,2021,9.20767127849517
Orange ,2021,8.86822661044346
Los Angeles,2021,24.6341431918889
Los Angeles,2021,23.4080203195873
Los Angeles,2021,22.5279131797278
Alameda ,2021,21.6899116925446
Riverside ,2021,19.1470824162475
San Diego,2021,18.4887674480964
Orange ,2021,15.9554293585325
Orange ,2021,12.020324661792
San Diego,2021,12.0044616430194
Santa Clara,2021,8.67342046217175
San Diego,2021,8.46717388762672
Los Angeles,2021,35.4349883703834
Santa Clara,2021,34.6146518675547
San Diego,2021,27.4074450211556
San Bernardino,2021,25.4849827991489
Los Angeles,2021,21.8250856785944
Sacramento ,2021,20.0949893361771
Los Angeles,2021,19.7969803887425
Los Angeles,2021,17.4656566730128
Los Angeles,2021,16.7004641376752
San Diego,2021,12.396577224133
Los Angeles,2021,11.6948078212998
Los Angeles,2021,10.023265315976
Los Angeles,2021,33.7075092512738
San Diego,2021,32.5054376759047
Los Angeles,2021,32.459417789181
Los Angeles,2021,31.7099156816817
Santa Clara,2021,25.7017844040373
Los Angeles,2021,24.9675207360277
Los Angeles,2021,21.7442791193098
Orange ,2021,20.0822792025366
Alameda ,2021,17.9846602911981
San Bernardino,2021,16.7399267802344
Los Angeles,2021,15.6660935244778
San Diego,2021,12.7792949432163
Sacramento ,2021,8.55285023501622
Orange ,2021,7.94668673174881
Santa Clara,2021,6.68257143781917
San Diego,2021,5.86897548624461
Los Angeles,2021,39.1682537197302
Los Angeles,2021,33.1712002693408
Los Angeles,2021,30.0006137623373
San Diego,2021,29.3050029563245
San Bernardino,2021,26.4011406875918
Riverside ,2021,23.6898792649433
Los Angeles,2021,21.6574599270342
Los Angeles,2021,20.7585517449343
Santa Clara,2021,20.4638686952872
Santa Clara,2021,18.8557437820555
Santa Clara,2021,18.6301473071321
San Diego,2021,18.087993057563
Santa Clara,2021,17.8974470193594
Riverside ,2021,15.3696814657203
Orange ,2021,13.9734816809906
San Diego,2021,12.9111391517151
Santa Clara,2021,10.2851024322057
Los Angeles,2021,37.8110123336657
Los Angeles,2021,32.6394846308848
Los Angeles,2021,28.4777775976833
Los Angeles,2021,28.3546461641156
Los Angeles,2021,24.7704768542216
San Diego,2021,22.9824562856148
Los Angeles,2021,22.0724530356048
Los Angeles,2021,21.9845539031427
Los Angeles,2021,16.6550791416221
San Diego,2021,16.6516142839473
Sacramento ,2021,14.8706221363873
Riverside ,2021,8.17112895984158
Alameda ,2021,33.7363736865889
Los Angeles,2021,29.056753488235
Los Angeles,2021,25.9461969264071
Los Angeles,2021,24.3121439230862
Riverside ,2021,21.3435767526101
Sacramento ,2021,15.4358432277223
Sacramento ,2021,13.852727433345
San Diego,2021,13.4044859541328
San Diego,2021,13.1956528007621
San Diego,2021,6.87545956014013
Los Angeles,2021,32.0669690327429
Los Angeles,2021,25.1386525786329
Alameda ,2021,20.1284625239314
Orange ,2021,17.8791278340585
Santa Clara,2021,17.2772474525095
Santa Clara,2021,16.4502512442441
San Diego,2021,7.0828081476537
Orange ,2021,6.94977204326882
San Bernardino,2021,28.6650454089342
Los Angeles,2021,27.4859068895128
Sacramento ,2021,22.05807945759
Los Angeles,2021,18.9547117888559
San Diego,2021,17.413720404049
Sacramento ,2021,17.127075619887
Los Angeles,2021,15.925606611643
Santa Clara,2021,15.2210278381123
Orange ,2021,13.9902249417415
Alameda ,2021,13.6940035433569
San Diego,2021,12.3296311414059
San Diego,2021,8.69012572966938
Orange ,2021,7.14477955761951
Los Angeles,2021,34.8909771007983
Los Angeles,2021,32.6147065224665
Los Angeles,2021,30.5864733371441
Santa Clara,2021,23.3201012268929
Los Angeles,2021,23.073130057393
Santa Clara,2021,21.0351576384612
San Diego,2021,13.8964961914904
San Diego,2021,11.9301291789317
San Diego,2021,11.4642722605698
San Diego,2021,10.4138242708988
Orange ,2021,7.48988160247694
Los Angeles,2021,33.1016771640894
San Bernardino,2021,29.276225942498
Los Angeles,2021,26.6242645364553
Los Angeles,2021,26.4290890169271
Orange ,2021,25.6505841263861
Los Angeles,2021,23.7658693263765
Los Angeles,2021,23.4780913250298
Los Angeles,2021,22.7413024851716
Los Angeles,2021,22.6238734311261
Los Angeles,2021,21.0826656501217
San Diego,2021,20.1876904224231
Los Angeles,2021,19.5899713464509
Sacramento ,2021,17.8538492750153
Los Angeles,2021,15.9975407763939
Santa Clara,2021,14.3717568170434
Sacramento ,2021,6.89641984617568
Alameda ,2021,43.4695037587936
Los Angeles,2021,27.5483768697807
Los Angeles,2021,27.3554562361214
Los Angeles,2021,27.2156213162182
San Bernardino,2021,26.3530791591983
Los Angeles,2021,25.5219838713866
Santa Clara,2021,23.731859124292
Los Angeles,2021,20.5225624056465
Los Angeles,2021,20.5158699481433
Orange ,2021,19.0080782265661
Orange ,2021,18.5304629435807
Los Angeles,2021,16.1416552226732
San Diego,2021,15.2980592406672
Orange ,2021,10.6719646804841
San Diego,2021,10.1555309638359
Los Angeles,2021,36.4434680146611
Los Angeles,2021,34.9345287394069
Riverside ,2021,34.7043436776172
Los Angeles,2021,32.3169652170043
Los Angeles,2021,32.3076815639865
Los Angeles,2021,26.4461047331828
San Bernardino,2021,22.353579487361
San Bernardino,2021,21.5637053682622
Alameda ,2021,19.8299023312661
Los Angeles,2021,18.7083878825181
Alameda ,2021,17.9570699354827
Orange ,2021,17.5257702414133
Riverside ,2021,17.3513089174523
Los Angeles,2021,13.0020243542638
Orange ,2021,12.2257813094718
Sacramento ,2021,10.6514590204562
San Diego,2021,8.43444453592621
Los Angeles,2021,39.5856615578022
Los Angeles,2021,34.8329599877985
Los Angeles,2021,34.4643992889408
Los Angeles,2021,32.2496915706149
Orange ,2021,20.8418300238252
Riverside ,2021,20.3536704009246
San Bernardino,2021,20.1595085296406
San Bernardino,2021,19.1680004095237
Santa Clara,2021,15.8587197688339
Orange ,2021,12.8172152306904
Santa Clara,2021,7.30441020025287
Los Angeles,2021,37.4166789568621
San Bernardino,2021,35.4525128038802
Los Angeles,2021,34.969333149912
Los Angeles,2021,23.3259490921454
Los Angeles,2021,23.0286557849634
Los Angeles,2021,22.9577816552248
Orange ,2021,21.9502571009954
Los Angeles,2021,20.7415986181153
Los Angeles,2021,19.9939507593051
Orange ,2021,18.9622961728913
Los Angeles,2021,18.8021997443163
San Bernardino,2021,18.5882577165262
San Diego,2021,15.9459818356229
Santa Clara,2021,15.0227509134452
Los Angeles,2021,12.0999749061599
Riverside ,2021,9.70903615994576
Sacramento ,2021,8.45204244207827
San Diego,2021,7.90535573609031
Riverside ,2021,7.16766963380066
Los Angeles,2021,54.8846457282686
Los Angeles,2021,32.4154234349235
Alameda ,2021,31.9222716400812
Los Angeles,2021,29.9221519250976
Los Angeles,2021,25.2299986150308
Santa Clara,2021,22.6920687490492
Los Angeles,2021,19.7979573344715
San Bernardino,2021,18.98065603915
Alameda ,2021,15.5712355783517
San Diego,2021,10.0318844716566
Santa Clara,2021,30.3631020082528
San Diego,2021,28.5983855735735
Los Angeles,2021,25.2930572682468
Riverside ,2021,24.017293471981
Los Angeles,2021,23.6474360983019
Santa Clara,2021,23.614421673322
Los Angeles,2021,20.4843509220376
Los Angeles,2021,20.0433235783777
Los Angeles,2021,19.2454182876034
Los Angeles,2021,18.2485458876651
Sacramento ,2021,14.4262497843873
Orange ,2021,14.0438473419284
San Diego,2021,8.5822487879746
San Diego,2021,6.52980199243421
Alameda ,2021,34.261192764405
Los Angeles,2021,34.165499856817
Alameda ,2021,32.9836819176319
Los Angeles,2021,32.0110824428232
Los Angeles,2021,26.1303234266402
Los Angeles,2021,23.9638072628895
Los Angeles,2021,23.6866967397306
Orange ,2021,20.8110703457114
Los Angeles,2021,20.3940417226748
Los Angeles,2021,19.9110650246306
Los Angeles,2021,19.7198706987705
Sacramento ,2021,13.7524981863986
Los Angeles,2021,13.702472188002
Orange ,2021,10.9081253676122
Sacramento ,2021,10.0015060138255
Los Angeles,2021,52.1384767301134
Los Angeles,2021,48.7106979908514
Los Angeles,2021,27.0240978801321
Riverside ,2021,19.069460798515
Riverside ,2021,17.3536461186176
Los Angeles,2021,17.1248316964256
San Diego,2021,13.4928774805067
San Diego,2021,12.3912805570313
Santa Clara,2021,10.9888774449583
Riverside ,2021,4.99480912467515
Orange ,2021,34.5803410627375
Los Angeles,2021,30.1246440662307
Los Angeles,2021,28.0333021120307
San Bernardino,2021,26.8850575176609
Los Angeles,2021,26.3714344874672
Los Angeles,2021,26.0387910685892
Los Angeles,2021,24.4890091781635
Riverside ,2021,22.6972456849483
Los Angeles,2021,22.4447599557524
Los Angeles,2021,22.1676819548123
Santa Clara,2021,21.7590238363694
Riverside ,2021,21.4351799430921
Los Angeles,2021,21.3011792414592
Orange ,2021,20.7355578916769
Los Angeles,2021,20.0716645744235
Los Angeles,2021,19.4703618564174
San Diego,2021,18.5654660835869
Los Angeles,2021,16.607755483136
Los Angeles,2021,16.598657903326
Los Angeles,2021,11.5332405358058
San Diego,2021,9.92462228859862
Sacramento ,2021,9.87442853975343
Santa Clara,2021,8.88569358610407
Los Angeles,2021,34.8094094092255
Los Angeles,2021,31.67375964794
Los Angeles,2021,29.4836830527378
Riverside ,2021,24.6550806639504
Los Angeles,2021,24.0772277756263
Santa Clara,2021,21.3171076746414
Riverside ,2021,13.6643948200399
Los Angeles,2021,7.9321566809209
Los Angeles,2021,31.0043909409632
Orange ,2021,25.7076875267588
Los Angeles,2021,23.196912672501
Santa Clara,2021,21.9998101910926
San Diego,2021,20.7181000735157
Alameda ,2021,20.4808778865923
San Bernardino,2021,19.6359800597087
Los Angeles,2021,18.8405693021423
Los Angeles,2021,16.0369332159981
Riverside ,2021,13.7062507889746
Los Angeles,2021,13.6520200671041
San Diego,2021,12.2977140077761
Los Angeles,2021,38.9730374771515
Orange ,2021,29.7594001835525
Los Angeles,2021,27.5898178849754
Los Angeles,2021,26.9568578776242
Los Angeles,2021,25.9838249011702
San Diego,2021,24.2484936324565
Los Angeles,2021,24.2058979319198
Orange ,2021,23.7583956188699
Santa Clara,2021,23.3354949904341
Los Angeles,2021,21.662909497136
Sacramento ,2021,20.9796267338346
Orange ,2021,19.5427771226513
Los Angeles,2021,18.0876826736272
Los Angeles,2021,17.9261688068836
Santa Clara,2021,17.528140814671
San Diego,2021,13.6927658123027
San Diego,2021,10.9391171772191
Riverside ,2021,7.77884461593317
Los Angeles,2021,52.8573508339871
Santa Clara,2021,32.4738601413332
Alameda ,2021,29.2270706996344
Los Angeles,2021,27.9889068902654
San Diego,2021,18.9945988141381
Orange ,2021,16.6839657888264
San Diego,2021,15.3708659518137
San Diego,2021,14.4355397945933
Los Angeles,2021,14.2512394909904
Alameda ,2021,10.4963572669325
Los Angeles,2021,45.8992168189917
Alameda ,2021,33.9927490229563
Orange ,2021,27.0213567244878
Santa Clara,2021,25.5850506030979
Los Angeles,2021,23.8724977046704
Los Angeles,2021,21.8495950789682
Los Angeles,2021,19.697950946873
Los Angeles,2021,18.2652331625443
Sacramento ,2021,13.3681519882668
Sacramento ,2021,12.4351805207964
San Diego,2021,7.81713063188565
Los Angeles,2021,36.7541221019537
Los Angeles,2021,22.08351193369
Los Angeles,2021,20.5852131815845
Orange ,2021,19.6516570965265
San Diego,2021,18.1834691277099
Orange ,2021,16.706917378922
Los Angeles,2021,48.4005935665595
Los Angeles,2021,34.2401657342012
Alameda ,2021,28.6438367900002
Riverside ,2021,28.6098802542081
Los Angeles,2021,27.4283496852889
Los Angeles,2021,26.5281016794581
San Diego,2021,25.2742735076644
Orange ,2021,17.9549584746466
Los Angeles,2021,17.1607812382552
San Diego,2021,14.5184654791116
San Diego,2021,12.0060947809475
Los Angeles,2021,22.8662314224571
Santa Clara,2021,21.5009532764427
Los Angeles,2021,17.9085891231565
Sacramento ,2021,17.2642117634402
Orange ,2021,13.9944811359566
Alameda ,2021,10.2219213210325
San Diego,2021,9.5995733641781
San Diego,2021,5.79394206221175
Los Angeles,2021,42.1128513584796
Los Angeles,2021,30.6775735742814
Orange ,2021,28.0887372785329
San Bernardino,2021,26.8179577627087
Los Angeles,2021,24.678575481797
Santa Clara,2021,23.4330644018374
Riverside ,2021,20.3019160836675
Riverside ,2021,20.243270664017
Los Angeles,2021,19.7315156305297
Los Angeles,2021,19.1925072729107
San Diego,2021,18.2649271119538
Los Angeles,2021,15.0983270168842
Orange ,2021,13.2697789721283
San Diego,2021,9.86892508598169
Los Angeles,2021,51.2402512478687
Los Angeles,2021,35.2011100595033
Los Angeles,2021,34.1928885770492
Los Angeles,2021,29.5752369645756
San Bernardino,2021,25.5541816268209
San Diego,2021,22.8155108053729
Los Angeles,2021,22.5379403013161
Alameda ,2021,19.7299510714925
Santa Clara,2021,16.0094174786362
Orange ,2021,15.9344706738098
Riverside ,2021,15.1660895054982
Orange ,2021,9.64200686300182
San Diego,2021,5.22086672153947
Los Angeles,2021,45.242274179949
Orange ,2021,36.9608951906361
Los Angeles,2021,31.9524422324401
Riverside ,2021,31.7541621092594
Santa Clara,2021,29.4439035678999
Orange ,2021,29.1341969930673
San Diego,2021,27.7162050677883
Los Angeles,2021,27.5722726183989
Los Angeles,2021,24.7562272342194
Los Angeles,2021,22.4195488416102
Orange ,2021,17.9734636942184
Orange ,2021,13.574555118998
Alameda ,2021,39.5314638171274
San Bernardino,2021,38.9906989619694
Santa Clara,2021,37.4561769680528
San Diego,2021,31.2219590278084
Los Angeles,2021,29.2513171645872
Los Angeles,2021,27.985101271107
San Bernardino,2021,27.2366638834207
Los Angeles,2021,24.3566090584341
Sacramento ,2021,23.2896731726508
Los Angeles,2021,21.380608263295
Orange ,2021,20.8268255353232
Santa Clara,2021,16.8340993272065
San Diego,2021,15.817193701495
Los Angeles,2021,42.8968528734942
Los Angeles,2021,39.7586594366383
Alameda ,2021,31.7418784548956
Los Angeles,2021,28.6313896941885
Orange ,2021,23.6620940663421
Santa Clara,2021,22.2099072189598
Orange ,2021,20.43763668871
Los Angeles,2021,19.6284587674524
Riverside ,2021,18.3556538803181
Riverside ,2021,16.8405677943064
Santa Clara,2021,14.221995086266
Orange ,2021,10.7637406139667
San Diego,2021,10.2015582387433
Los Angeles,2021,49.0186414850648
Santa Clara,2021,30.4172561704972
Los Angeles,2021,30.3351312768627
Alameda ,2021,24.8069327151474
Los Angeles,2021,23.2520420452904
Alameda ,2021,20.2498287024893
San Bernardino,2021,18.5033523052881
Santa Clara,2021,18.1864251308635
San Bernardino,2021,17.1631902959353
Los Angeles,2021,16.9179620867598
Orange ,2021,15.5097992704248
Riverside ,2021,11.9786165998043
Sacramento ,2021,8.28644340326447
San Bernardino,2021,37.9581903847336
Los Angeles,2021,37.1075415520626
Alameda ,2021,32.1356821551581
Alameda ,2021,31.4653737113469
Santa Clara,2021,22.8953148785729
Orange ,2021,17.9521379098558
Riverside ,2021,9.66606057072471
Los Angeles,2021,31.4918012171923
Riverside ,2021,31.1436951487138
Los Angeles,2021,28.544403359397
Orange ,2021,28.4420699721455
Alameda ,2021,27.3138308451863
Orange ,2021,23.7459544080536
Los Angeles,2021,21.7242923662003
Los Angeles,2021,17.7677287821665
Los Angeles,2021,12.7870457530532
Orange ,2021,12.0128083549877
Los Angeles,2021,33.2723047782257
Los Angeles,2021,32.942800501511
Los Angeles,2021,24.8771169135468
Los Angeles,2021,18.261929520909
Los Angeles,2021,15.9940573692764
Sacramento ,2021,11.1601411518331
Los Angeles,2021,40.221950636511
Los Angeles,2021,25.8185766137381
Los Angeles,2021,24.8058645568009
Los Angeles,2021,24.6073305038932
Los Angeles,2021,24.4168352140938
Riverside ,2021,21.0709972381211
San Diego,2021,20.1459070682695
Santa Clara,2021,13.0583956513536
Sacramento ,2021,12.547672910307
Orange ,2021,29.519474680185
Orange ,2021,24.6774512692863
Los Angeles,2021,24.14130963201
Los Angeles,2021,21.0891976462692
Los Angeles,2021,19.9022604321859
Los Angeles,2021,18.8283442817729
Los Angeles,2021,14.9819901603044
San Bernardino,2021,13.5446981897693
Riverside ,2021,13.2543956950535
Los Angeles,2021,45.547462572269
Los Angeles,2021,34.5854136498157
Los Angeles,2021,31.7569582735313
Los Angeles,2021,27.0363881780773
Alameda ,2021,26.6566286711442
Los Angeles,2021,25.719354449862
Los Angeles,2021,23.1245210879936
San Diego,2021,19.725021958814
Santa Clara,2021,17.9673508326272
Alameda ,2021,16.9690944965519
Riverside ,2021,14.9643805733704
Los Angeles,2021,29.1472513266747
Riverside ,2021,28.7304233393187
Alameda ,2021,28.6536157976839
Orange ,2021,27.21180331972
Los Angeles,2021,19.4005876361157
Sacramento ,2021,19.2580102114583
San Diego,2021,14.8542181671179
Alameda ,2021,12.3901903019727
San Diego,2021,9.90319566599227
Alameda ,2021,16.0911353091716
Orange ,2021,15.5005527579351
San Diego,2021,12.2401693780486
Los Angeles,2021,10.1454906895502
San Diego,2021,43.7353260747384
San Bernardino,2021,43.2752765473631
Los Angeles,2021,35.3639225039343
Sacramento ,2021,28.7583453288138
Los Angeles,2021,26.4794502681859
Riverside ,2021,23.9741212624507
Santa Clara,2021,21.6583014410958
Orange ,2021,20.231929074255
San Diego,2021,19.8922139112085
San Diego,2021,16.8996275978205
Riverside ,2021,14.2449347766713
San Diego,2021,11.8192561520168
San Diego,2021,9.39732042270995
Alameda ,2021,32.6435280828497
Riverside ,2021,29.9487583249151
San Bernardino,2021,27.1147878677173
Los Angeles,2021,26.0117599082562
Los Angeles,2021,25.5395725954463
Santa Clara,2021,23.8195080544272
Santa Clara,2021,22.6470049311569
Santa Clara,2021,19.0004408997894
Los Angeles,2021,17.2552742682039
Santa Clara,2021,14.102695611039
Santa Clara,2021,13.5579556515051
Riverside ,2021,10.76387758641
Los Angeles,2021,36.2871060854728
Los Angeles,2021,34.7808246681266
Los Angeles,2021,28.6173057854579
Los Angeles,2021,23.0990218972703
Los Angeles,2021,22.4724229816542
Santa Clara,2021,18.929783793396
Santa Clara,2021,18.412391960487
Los Angeles,2021,45.7697182988864
Orange ,2021,39.0891323355754
Riverside ,2021,37.300996246661
Los Angeles,2021,29.1586283269744
Los Angeles,2021,26.0982280427651
Orange ,2021,25.9458263219888
Alameda ,2021,25.0242216790101
Los Angeles,2021,22.3087385668672
San Bernardino,2021,22.031114751725
Sacramento ,2021,18.6567810821719
Santa Clara,2021,17.7023684684134
San Diego,2021,16.6605051947428
Alameda ,2021,14.7193568590077
Orange ,2021,12.7369834382116
San Diego,2021,9.0918668665687
Los Angeles,2021,48.2094399044957
Orange ,2021,36.0492157887385
Los Angeles,2021,35.3650399472935
Riverside ,2021,34.029579954353
Los Angeles,2021,33.6741280191954
Los Angeles,2021,32.704304806608
Los Angeles,2021,28.1077478819605
Orange ,2021,27.8397144431996
San Diego,2021,26.8767048694784
Los Angeles,2021,23.2433165487009
Los Angeles,2021,18.8071017989272
Los Angeles,2021,16.8628835091328
Sacramento ,2021,15.4644163056829
Los Angeles,2021,49.5281409263592
Los Angeles,2021,44.7008123409192
Los Angeles,2021,38.6941492473765
Los Angeles,2021,34.5415494878227
San Bernardino,2021,31.8729558980915
Riverside ,2021,25.3830404190376
Los Angeles,2021,25.0042891182528
Riverside ,2021,21.0552903355516
Orange ,2021,20.3144861787772
Santa Clara,2021,18.8512096678391
Santa Clara,2021,18.6556752705381
Sacramento ,2021,17.6671341482848
San Bernardino,2021,16.8521511036271
Alameda ,2021,14.3312496918903
Orange ,2021,42.6052638976464
Los Angeles,2021,40.7510398276438
Los Angeles,2021,39.1063396951074
Los Angeles,2021,38.3189275855825
Los Angeles,2021,27.9749941099442
Los Angeles,2021,25.0625183271214
Santa Clara,2021,24.5913194317632
Alameda ,2021,23.6811142048598
San Diego,2021,19.7150773301884
Alameda ,2021,16.7347307835528
Sacramento ,2021,16.4823717733341
San Diego,2021,14.9448638857151
San Diego,2021,14.7874707857596
Los Angeles,2021,33.2203517592201
Los Angeles,2021,29.7340906562179
San Diego,2021,29.2002744472936
Alameda ,2021,22.4280373513033
San Diego,2021,20.2396777359386
Los Angeles,2021,14.8276671803142
Riverside ,2021,9.0560386034956
Los Angeles,2021,53.0875828040164
San Bernardino,2021,46.3117427791612
Los Angeles,2021,33.6884242723042
Los Angeles,2021,31.6984920653101
Riverside ,2021,30.0769788918765
San Bernardino,2021,29.1255388727107
Riverside ,2021,28.2836749376254
Orange ,2021,24.0760455883469
Los Angeles,2021,21.6370377881607
San Diego,2021,21.3903357564962
Sacramento ,2021,21.3078133371309
Los Angeles,2021,20.6645240474978
Sacramento ,2021,12.7563348037276
Santa Clara,2021,12.7458682351084
San Bernardino,2021,44.1750199890059
San Bernardino,2021,37.937473957708
Orange ,2021,31.5168876863197
San Diego,2021,30.2760815407659
Los Angeles,2021,28.428077913315
Los Angeles,2021,28.3490006301406
Santa Clara,2021,27.9188489565479
Los Angeles,2021,27.8665375346575
Los Angeles,2021,24.5913559961991
San Diego,2021,23.3492537509766
Orange ,2021,22.8407566719712
San Diego,2021,19.6146249257814
Los Angeles,2021,15.6032429697787
San Diego,2021,15.1352987171212
Orange ,2021,13.9809612822631
Riverside ,2021,8.28650423990957
Los Angeles,2021,48.3485566440051
Los Angeles,2021,44.7336826568803
Los Angeles,2021,42.703886424822
Los Angeles,2021,35.6190301715012
Orange ,2021,30.3570626345289
Los Angeles,2021,25.7252196392539
Santa Clara,2021,25.5392583331688
Los Angeles,2021,20.3002067246713
Orange ,2021,19.9519539516954
Santa Clara,2021,19.9219529186452
Alameda ,2021,14.9815736728885
Sacramento ,2021,14.6035698655803
San Diego,2021,13.4022593089037
Los Angeles,2021,59.3072659396778
Los Angeles,2021,42.000108708586
San Bernardino,2021,36.5081355164045
Los Angeles,2021,26.0567086951473
Sacramento ,2021,22.926164220379
Los Angeles,2021,22.5060067357733
Sacramento ,2021,19.6423335569633
Sacramento ,2021,14.2273175590149
San Diego,2021,13.9624827108495
Riverside ,2021,12.5975040974262
Sacramento ,2021,12.2309359683647
Los Angeles,2021,57.1357158413007
Los Angeles,2021,40.9115009831213
Santa Clara,2021,34.0077669253804
Alameda ,2021,32.2601597498974
Los Angeles,2021,29.1493032179238
Santa Clara,2021,28.8657385116941
San Bernardino,2021,27.7473358380868
Riverside ,2021,24.2943401278304
Los Angeles,2021,24.0121773350578
Los Angeles,2021,19.8920796117447
Orange ,2021,18.1796001910898
San Diego,2021,14.3414646980353
Sacramento ,2021,12.8233640844264
Los Angeles,2021,42.9270823556262
Los Angeles,2021,32.822297246184
San Bernardino,2021,32.2081376396183
Orange ,2021,27.1638776200618
Orange ,2021,25.6152051145329
Los Angeles,2021,25.3427247904563
Los Angeles,2021,22.3237920992638
Sacramento ,2021,17.964587895797
Santa Clara,2021,17.7388623526872
Los Angeles,2021,17.6830328485475
Sacramento ,2021,8.05002776090164
Los Angeles,2021,33.7196823777534
Los Angeles,2021,28.0524067735728
Los Angeles,2021,26.7695841091619
Riverside ,2021,26.5670673578841
Santa Clara,2021,25.7533260620703
Orange ,2021,20.7652915781578
Orange ,2021,18.5791095576682
San Diego,2021,16.0567212869994
Riverside ,2021,15.0716237485677
San Bernardino,2021,13.9879645850172
San Diego,2021,10.20922933598
San Bernardino,2021,36.1269274841523
San Bernardino,2021,34.8688543748565
Los Angeles,2021,34.1787749083
Los Angeles,2021,32.1901006351026
Los Angeles,2021,22.8568316577938
Santa Clara,2021,16.4131030663778
San Bernardino,2021,40.8998443156307
Los Angeles,2021,39.4519232539516
Santa Clara,2021,30.7915458063822
Los Angeles,2021,29.7853722574606
San Bernardino,2021,28.1544016879834
Los Angeles,2021,26.6782949171431
San Diego,2021,23.6903862956832
Riverside ,2021,21.7121914053123
San Diego,2021,21.1666737296484
Santa Clara,2021,18.0617229850812
Los Angeles,2021,15.8401527090743
Santa Clara,2021,13.340699533763
San Bernardino,2021,46.1830885616271
Los Angeles,2021,32.1407050579417
Orange ,2021,28.5270888742441
Orange ,2021,27.8356366794949
San Diego,2021,26.4640263594217
Los Angeles,2021,25.7969841613302
Riverside ,2021,21.9194736705213
Alameda ,2021,20.4156542511556
San Diego,2021,17.7096631298159
Orange ,2021,17.5360564307498
Sacramento ,2021,15.8605046932434
San Diego,2021,12.029247640761
Los Angeles,2021,59.1444648301078
Santa Clara,2021,37.3708776053635
Riverside ,2021,35.4167458430465
Orange ,2021,28.1017480927619
Los Angeles,2021,28.0283296852882
Santa Clara,2021,27.4977483295687
Santa Clara,2021,26.7356678963951
Orange ,2021,22.5021800323278
Alameda ,2021,21.9713833712207
Riverside ,2021,13.0418984009941
Sacramento ,2021,9.76245900201387
Santa Clara,2021,9.64033514130576
Los Angeles,2021,41.9240303819821
Los Angeles,2021,35.3477934429696
Los Angeles,2021,34.9599852317757
San Bernardino,2021,32.7057025922535
Los Angeles,2021,28.8253139867275
San Diego,2021,25.1534424148611
Alameda ,2021,18.8093014309317
Alameda ,2021,16.0726208119367
Alameda ,2021,16.0022555858313
Los Angeles,2021,13.8419900681324
San Diego,2021,13.6037047308252
San Diego,2021,11.96322242431
Los Angeles,2021,37.8268916417854
Los Angeles,2021,34.1794285250978
Alameda ,2021,31.9230461636804
Orange ,2021,31.744166096847
Los Angeles,2021,31.4472214065394
Los Angeles,2021,23.2694921550511
Alameda ,2021,19.5282153311325
Los Angeles,2021,18.4848759580315
San Diego,2021,17.1777603311258
Sacramento ,2021,15.6131941097505
Sacramento ,2021,11.1719587772541
Los Angeles,2021,54.1937381294083
Los Angeles,2021,42.9081345464271
Los Angeles,2021,37.6915404093805
San Bernardino,2021,28.3972726770149
San Bernardino,2021,27.513330599315
Los Angeles,2021,27.2935363729479
Sacramento ,2021,21.8494789921125
Los Angeles,2021,17.9769320256462
Santa Clara,2021,17.8007959680729
Santa Clara,2021,17.3985575757088
Los Angeles,2021,15.3507094584024
Riverside ,2021,14.0997582627214
Riverside ,2021,11.9490041523156
Riverside ,2021,38.2918321918855
Los Angeles,2021,32.7542181650881
Orange ,2021,31.0626993016549
Los Angeles,2021,30.4131619995887
San Bernardino,2021,25.3760521086298
Orange ,2021,24.9748676258671
Los Angeles,2021,24.25197707156
Orange ,2021,13.5288103203305
Riverside ,2021,10.5612124120884
San Diego,2021,9.9951741714765
Los Angeles,2021,38.3266444490152
Los Angeles,2021,36.1481717681145
Riverside ,2021,32.3039111119624
Orange ,2021,30.5220084742695
Los Angeles,2021,27.2288150278948
Los Angeles,2021,24.8860821725406
Los Angeles,2021,24.2512506477442
Riverside ,2021,23.003339880939
Los Angeles,2021,21.3274157837486
Orange ,2021,20.8884325697503
Sacramento ,2021,19.5653409754215
Sacramento ,2021,18.4884155383483
Riverside ,2021,17.5138335797963
Orange ,2021,10.6703696432192
San Diego,2021,9.84399502612001
Orange ,2021,45.9544301643618
Los Angeles,2021,31.190817692442
San Diego,2021,29.2438628110205
Los Angeles,2021,27.7585749248302
Los Angeles,2021,27.460084879076
Santa Clara,2021,24.1287238978424
Sacramento ,2021,24.0856038627415
Los Angeles,2021,23.4761863786608
Orange ,2021,21.3015276963611
Alameda ,2021,14.0959869740038
Orange ,2021,13.4749359738201
San Diego,2021,10.1339703237445
Los Angeles,2021,56.2084065968959
Los Angeles,2021,40.7571130897605
Orange ,2021,29.6573636288911
Sacramento ,2021,25.0259678550486
Orange ,2021,24.9135806463293
