linguistic_isolation_pctl,traffic_pctl,solid_waste_pctl,cardiovascular_disease_pctl
8.48558668290702,63.575,0.0,4.10019940179462
35.3363107321694,6.4125,0.0,58.2128614157527
35.9994586547571,71.7625,0.0,14.0079760717846
52.8894302341318,46.9625,2.52004581901489,15.9272183449651
7.37582893490324,23.8125,0.0,37.7492522432702
35.9994586547571,39.9125,91.84421534937,11.3409770687936
38.6114494518879,82.0375,0.0,13.6590229312064
17.2553796183516,28.7375,22.0847651775487,24.4391824526421
9.46000812017864,10.725,2.52004581901489,0.997008973080758
45.3782649884964,64.2375,42.3138602520046,37.4127617148554
19.8673704154825,34.9375,9.66781214203895,24.8878364905284
15.6448775206388,15.6875,38.991981672394,12.0638085742772
16.3621599675193,55.5375,0.0,33.9232303090728
21.4237379889024,29.875,9.66781214203895,37.6744765702891
13.3035593449723,1.875,0.0,75.685443668993
8.48558668290702,64.625,0.0,16.1640079760718
37.6640952767628,86.1125,0.0,40.191924227318
22.1680876979294,69.75,22.0847651775487,36.6899302093719
13.3035593449723,1.4,0.0,31.4556331006979
32.0341047503045,71.875,0.0,31.5428713858425
14.8599269183922,84.375,52.8980526918671,90.8399800598205
46.5421572607931,99.8,89.8281786941581,56.60518444666
21.4237379889024,49.675,0.0,41.3509471585244
14.2779807822439,19.3625,11.5922107674685,16.7497507477567
26.4041142238463,7.7375,79.9541809851088,23.2801595214357
57.7615374204899,54.7,0.0,9.83300099700897
46.5421572607931,56.2875,38.991981672394,14.6186440677966
1.81350656381107,6.4,0.0,97.7193419740778
1.81350656381107,55.325,0.0,46.3235294117647
0.0,58.875,0.0,19.3544366899302
39.2069292191095,88.5375,0.0,1.35842472582253
22.8989037758831,60.0875,9.66781214203895,0.922233300099701
0.0,70.9125,81.5120274914089,21.036889332004
2.81499526322912,15.45,0.0,8.66151545363908
22.1680876979294,19.1375,0.0,16.1640079760718
0.0,48.7,9.66781214203895,74.6385842472582
28.0416835837055,41.8375,0.0,3.80109670987039
28.0416835837055,14.6375,0.0,77.5797607178465
