state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,sample_duration_code,sample_duration,pollutant_standard,metric_used,method,year,units_of_measure,event_type,observation_count,observation_percent,validity_indicator,valid_day_count,required_day_count,exceptional_data_count,null_observation_count,primary_exceedance_count,secondary_exceedance_count,certification_indicator,arithmetic_mean,standard_deviation,first_max_value,first_max_datetime,second_max_value,second_max_datetime,third_max_value,third_max_datetime,fourth_max_value,fourth_max_datetime,first_max_nonoverlap_value,first_max_n_o_datetime,second_max_nonoverlap_value,second_max_n_o_datetime,ninety_ninth_percentile,ninety_eighth_percentile,ninety_fifth_percentile,ninetieth_percentile,seventy_fifth_percentile,fiftieth_percentile,tenth_percentile,local_site_name,site_address,state,county,city,cbsa_code,cbsa,date_of_last_change,county_name,pollutant
06,065,5001,88101,1,33.85275,-116.54101,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 1997,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),No Events,122,100.0,Y,122,122,0,0,0.0,0.0,Certified,6.198361,2.996085,13.5,2021-08-23 00:00,13.0,2021-07-12 00:00,12.6,2021-06-18 00:00,12.5,2021-12-03 00:00,,,,,13.0,12.6,11.7,10.2,8.5,5.9,2.4,Palm Springs,"FS-590 RACQUET CLUB AVE, PALM SPRINGS",California,Riverside,Palm Springs,40140,"Riverside-San Bernardino-Ontario, CA",2024-05-17,Riverside_CA,PM25
06,065,5001,88101,1,33.85275,-116.54101,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 1997,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),No Events,122,100.0,Y,122,122,0,0,,,Certified,6.198361,2.996085,13.5,2021-08-23 00:00,13.0,2021-07-12 00:00,12.6,2021-06-18 00:00,12.5,2021-12-03 00:00,,,,,13.0,12.6,11.7,10.2,8.5,5.9,2.4,Palm Springs,"FS-590 RACQUET CLUB AVE, PALM SPRINGS",California,Riverside,Palm Springs,40140,"Riverside-San Bernardino-Ontario, CA",2024-05-17,Riverside_CA,PM25
06,065,5001,88101,1,33.85275,-116.54101,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2024,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),No Events,122,100.0,Y,122,122,0,0,0.0,0.0,Certified,6.198361,2.996085,13.5,2021-08-23 00:00,13.0,2021-07-12 00:00,12.6,2021-06-18 00:00,12.5,2021-12-03 00:00,,,,,13.0,12.6,11.7,10.2,8.5,5.9,2.4,Palm Springs,"FS-590 RACQUET CLUB AVE, PALM SPRINGS",California,Riverside,Palm Springs,40140,"Riverside-San Bernardino-Ontario, CA",2024-05-17,Riverside_CA,PM25
06,065,5001,88101,1,33.85275,-116.54101,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2024,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),No Events,122,100.0,Y,122,122,0,0,24.0,0.0,Certified,6.198361,2.996085,13.5,2021-08-23 00:00,13.0,2021-07-12 00:00,12.6,2021-06-18 00:00,12.5,2021-12-03 00:00,,,,,13.0,12.6,11.7,10.2,8.5,5.9,2.4,Palm Springs,"FS-590 RACQUET CLUB AVE, PALM SPRINGS",California,Riverside,Palm Springs,40140,"Riverside-San Bernardino-Ontario, CA",2024-05-17,Riverside_CA,PM25
06,065,8001,88101,9,33.99958,-117.41601,WGS84,PM2.5 - Local Conditions,1,1 HOUR,,Observed Values,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,2021,Micrograms/cubic meter (LC),No Events,8120,93.0,Y,346,365,0,640,,,Certified,12.04335,10.767577,201.0,2021-07-05 06:00,186.0,2021-07-05 07:00,183.0,2021-07-05 08:00,182.0,2021-07-05 05:00,,,,,50.0,39.0,29.0,23.0,16.0,10.0,2.0,Rubidoux,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,40140,"Riverside-San Bernardino-Ontario, CA",2024-05-17,Riverside_CA,PM25
06,065,8001,88101,9,33.99958,-117.41601,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2006,Daily Mean,,2021,Micrograms/cubic meter (LC),No Events,340,93.0,Y,340,365,0,0,7.0,7.0,Certified,11.970882,8.15603,70.4,2021-12-05 00:00,67.0,2021-07-05 00:00,52.7,2021-12-04 00:00,46.2,2021-11-07 00:00,,,,,46.2,39.0,23.9,19.7,14.7,10.4,4.7,Rubidoux,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,40140,"Riverside-San Bernardino-Ontario, CA",2024-05-17,Riverside_CA,PM25
06,065,8001,88101,9,33.99958,-117.41601,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2006,Quarterly Means of Daily Means,,2021,Micrograms/cubic meter (LC),No Events,340,93.0,Y,340,365,0,0,,,Certified,11.970882,8.15603,70.4,2021-12-05 00:00,67.0,2021-07-05 00:00,52.7,2021-12-04 00:00,46.2,2021-11-07 00:00,,,,,46.2,39.0,23.9,19.7,14.7,10.4,4.7,Rubidoux,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,40140,"Riverside-San Bernardino-Ontario, CA",2024-05-17,Riverside_CA,PM25
06,065,8001,88101,9,33.99958,-117.41601,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2021,Micrograms/cubic meter (LC),No Events,340,93.0,Y,340,365,0,0,7.0,7.0,Certified,11.970882,8.15603,70.4,2021-12-05 00:00,67.0,2021-07-05 00:00,52.7,2021-12-04 00:00,46.2,2021-11-07 00:00,,,,,46.2,39.0,23.9,19.7,14.7,10.4,4.7,Rubidoux,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,40140,"Riverside-San Bernardino-Ontario, CA",2024-05-17,Riverside_CA,PM25
06,065,8001,88101,9,33.99958,-117.41601,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2012,Quarterly Means of Daily Means,,2021,Micrograms/cubic meter (LC),No Events,340,93.0,Y,340,365,0,0,,,Certified,11.970882,8.15603,70.4,2021-12-05 00:00,67.0,2021-07-05 00:00,52.7,2021-12-04 00:00,46.2,2021-11-07 00:00,,,,,46.2,39.0,23.9,19.7,14.7,10.4,4.7,Rubidoux,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,40140,"Riverside-San Bernardino-Ontario, CA",2024-05-17,Riverside_CA,PM25
06,065,8001,88101,9,33.99958,-117.41601,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 1997,Daily Mean,,2021,Micrograms/cubic meter (LC),No Events,340,93.0,Y,340,365,0,0,,,Certified,11.970882,8.15603,70.4,2021-12-05 00:00,67.0,2021-07-05 00:00,52.7,2021-12-04 00:00,46.2,2021-11-07 00:00,,,,,46.2,39.0,23.9,19.7,14.7,10.4,4.7,Rubidoux,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,40140,"Riverside-San Bernardino-Ontario, CA",2024-05-17,Riverside_CA,PM25
06,065,8001,88101,9,33.99958,-117.41601,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 1997,Quarterly Means of Daily Means,,2021,Micrograms/cubic meter (LC),No Events,340,93.0,Y,340,365,0,0,74.0,74.0,Certified,11.970882,8.15603,70.4,2021-12-05 00:00,67.0,2021-07-05 00:00,52.7,2021-12-04 00:00,46.2,2021-11-07 00:00,,,,,46.2,39.0,23.9,19.7,14.7,10.4,4.7,Rubidoux,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,40140,"Riverside-San Bernardino-Ontario, CA",2024-05-17,Riverside_CA,PM25
06,065,8001,88101,9,33.99958,-117.41601,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2021,Micrograms/cubic meter (LC),No Events,340,93.0,Y,340,365,0,0,7.0,7.0,Certified,11.970882,8.15603,70.4,2021-12-05 00:00,67.0,2021-07-05 00:00,52.7,2021-12-04 00:00,46.2,2021-11-07 00:00,,,,,46.2,39.0,23.9,19.7,14.7,10.4,4.7,Rubidoux,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,40140,"Riverside-San Bernardino-Ontario, CA",2024-05-17,Riverside_CA,PM25
06,065,8001,88101,9,33.99958,-117.41601,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2024,Quarterly Means of Daily Means,,2021,Micrograms/cubic meter (LC),No Events,340,93.0,Y,340,365,0,0,209.0,74.0,Certified,11.970882,8.15603,70.4,2021-12-05 00:00,67.0,2021-07-05 00:00,52.7,2021-12-04 00:00,46.2,2021-11-07 00:00,,,,,46.2,39.0,23.9,19.7,14.7,10.4,4.7,Rubidoux,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,40140,"Riverside-San Bernardino-Ontario, CA",2024-05-17,Riverside_CA,PM25
06,065,8001,88101,1,33.99958,-117.41601,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),Events Excluded,354,97.0,Y,355,365,0,10,10.0,10.0,Certified,12.745763,8.426597,82.1,2021-12-05 00:00,62.9,2021-12-04 00:00,52.9,2021-11-07 00:00,51.4,2021-12-03 00:00,,,,,51.4,36.7,26.4,19.9,14.2,11.1,5.7,Rubidoux,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,40140,"Riverside-San Bernardino-Ontario, CA",2024-05-17,Riverside_CA,PM25
06,065,8001,88101,1,33.99958,-117.41601,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),Events Excluded,354,97.0,Y,355,365,0,10,,,Certified,12.745763,8.426597,82.1,2021-12-05 00:00,62.9,2021-12-04 00:00,52.9,2021-11-07 00:00,51.4,2021-12-03 00:00,,,,,51.4,36.7,26.4,19.9,14.2,11.1,5.7,Rubidoux,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,40140,"Riverside-San Bernardino-Ontario, CA",2024-05-17,Riverside_CA,PM25
06,065,8001,88101,1,33.99958,-117.41601,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),Events Excluded,354,97.0,Y,355,365,0,10,10.0,10.0,Certified,12.745763,8.426597,82.1,2021-12-05 00:00,62.9,2021-12-04 00:00,52.9,2021-11-07 00:00,51.4,2021-12-03 00:00,,,,,51.4,36.7,26.4,19.9,14.2,11.1,5.7,Rubidoux,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,40140,"Riverside-San Bernardino-Ontario, CA",2024-05-17,Riverside_CA,PM25
06,065,8001,88101,1,33.99958,-117.41601,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2012,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),Events Excluded,354,97.0,Y,355,365,0,10,,,Certified,12.745763,8.426597,82.1,2021-12-05 00:00,62.9,2021-12-04 00:00,52.9,2021-11-07 00:00,51.4,2021-12-03 00:00,,,,,51.4,36.7,26.4,19.9,14.2,11.1,5.7,Rubidoux,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,40140,"Riverside-San Bernardino-Ontario, CA",2024-05-17,Riverside_CA,PM25
06,065,8001,88101,1,33.99958,-117.41601,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 1997,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),Events Excluded,354,97.0,Y,355,365,0,10,1.0,1.0,Certified,12.745763,8.426597,82.1,2021-12-05 00:00,62.9,2021-12-04 00:00,52.9,2021-11-07 00:00,51.4,2021-12-03 00:00,,,,,51.4,36.7,26.4,19.9,14.2,11.1,5.7,Rubidoux,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,40140,"Riverside-San Bernardino-Ontario, CA",2024-05-17,Riverside_CA,PM25
06,065,8001,88101,1,33.99958,-117.41601,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 1997,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),Events Excluded,354,97.0,Y,355,365,0,10,,,Certified,12.745763,8.426597,82.1,2021-12-05 00:00,62.9,2021-12-04 00:00,52.9,2021-11-07 00:00,51.4,2021-12-03 00:00,,,,,51.4,36.7,26.4,19.9,14.2,11.1,5.7,Rubidoux,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,40140,"Riverside-San Bernardino-Ontario, CA",2024-05-17,Riverside_CA,PM25
06,065,8001,88101,1,33.99958,-117.41601,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2024,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),Events Excluded,354,97.0,Y,355,365,0,10,10.0,10.0,Certified,12.745763,8.426597,82.1,2021-12-05 00:00,62.9,2021-12-04 00:00,52.9,2021-11-07 00:00,51.4,2021-12-03 00:00,,,,,51.4,36.7,26.4,19.9,14.2,11.1,5.7,Rubidoux,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,40140,"Riverside-San Bernardino-Ontario, CA",2024-05-17,Riverside_CA,PM25
06,065,8001,88101,1,33.99958,-117.41601,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2024,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),Events Excluded,354,97.0,Y,355,365,0,10,247.0,76.0,Certified,12.745763,8.426597,82.1,2021-12-05 00:00,62.9,2021-12-04 00:00,52.9,2021-11-07 00:00,51.4,2021-12-03 00:00,,,,,51.4,36.7,26.4,19.9,14.2,11.1,5.7,Rubidoux,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,40140,"Riverside-San Bernardino-Ontario, CA",2024-05-17,Riverside_CA,PM25
06,065,8001,88101,1,33.99958,-117.41601,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),Events Included,355,97.0,Y,355,365,1,10,11.0,11.0,Certified,12.903944,8.926896,82.1,2021-12-05 00:00,68.9,2021-07-05 00:00,62.9,2021-12-04 00:00,52.9,2021-11-07 00:00,,,,,52.9,37.5,26.7,20.0,14.2,11.2,5.8,Rubidoux,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,40140,"Riverside-San Bernardino-Ontario, CA",2024-05-17,Riverside_CA,PM25
06,065,8001,88101,1,33.99958,-117.41601,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),Events Included,355,97.0,Y,355,365,1,10,,,Certified,12.903944,8.926896,82.1,2021-12-05 00:00,68.9,2021-07-05 00:00,62.9,2021-12-04 00:00,52.9,2021-11-07 00:00,,,,,52.9,37.5,26.7,20.0,14.2,11.2,5.8,Rubidoux,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,40140,"Riverside-San Bernardino-Ontario, CA",2024-05-17,Riverside_CA,PM25
06,065,8001,88101,1,33.99958,-117.41601,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),Events Included,355,97.0,Y,355,365,1,10,11.0,11.0,Certified,12.903944,8.926896,82.1,2021-12-05 00:00,68.9,2021-07-05 00:00,62.9,2021-12-04 00:00,52.9,2021-11-07 00:00,,,,,52.9,37.5,26.7,20.0,14.2,11.2,5.8,Rubidoux,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,40140,"Riverside-San Bernardino-Ontario, CA",2024-05-17,Riverside_CA,PM25
06,065,8001,88101,1,33.99958,-117.41601,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2012,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),Events Included,355,97.0,Y,355,365,1,10,,,Certified,12.903944,8.926896,82.1,2021-12-05 00:00,68.9,2021-07-05 00:00,62.9,2021-12-04 00:00,52.9,2021-11-07 00:00,,,,,52.9,37.5,26.7,20.0,14.2,11.2,5.8,Rubidoux,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,40140,"Riverside-San Bernardino-Ontario, CA",2024-05-17,Riverside_CA,PM25
06,065,8001,88101,1,33.99958,-117.41601,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 1997,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),Events Included,355,97.0,Y,355,365,1,10,2.0,2.0,Certified,12.903944,8.926896,82.1,2021-12-05 00:00,68.9,2021-07-05 00:00,62.9,2021-12-04 00:00,52.9,2021-11-07 00:00,,,,,52.9,37.5,26.7,20.0,14.2,11.2,5.8,Rubidoux,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,40140,"Riverside-San Bernardino-Ontario, CA",2024-05-17,Riverside_CA,PM25
06,065,8001,88101,1,33.99958,-117.41601,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 1997,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),Events Included,355,97.0,Y,355,365,1,10,,,Certified,12.903944,8.926896,82.1,2021-12-05 00:00,68.9,2021-07-05 00:00,62.9,2021-12-04 00:00,52.9,2021-11-07 00:00,,,,,52.9,37.5,26.7,20.0,14.2,11.2,5.8,Rubidoux,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,40140,"Riverside-San Bernardino-Ontario, CA",2024-05-17,Riverside_CA,PM25
06,065,8001,88101,1,33.99958,-117.41601,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2024,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),Events Included,355,97.0,Y,355,365,1,10,11.0,11.0,Certified,12.903944,8.926896,82.1,2021-12-05 00:00,68.9,2021-07-05 00:00,62.9,2021-12-04 00:00,52.9,2021-11-07 00:00,,,,,52.9,37.5,26.7,20.0,14.2,11.2,5.8,Rubidoux,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,40140,"Riverside-San Bernardino-Ontario, CA",2024-05-17,Riverside_CA,PM25
06,065,8001,88101,1,33.99958,-117.41601,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2024,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),Events Included,355,97.0,Y,355,365,1,10,248.0,77.0,Certified,12.903944,8.926896,82.1,2021-12-05 00:00,68.9,2021-07-05 00:00,62.9,2021-12-04 00:00,52.9,2021-11-07 00:00,,,,,52.9,37.5,26.7,20.0,14.2,11.2,5.8,Rubidoux,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,40140,"Riverside-San Bernardino-Ontario, CA",2024-05-17,Riverside_CA,PM25
06,065,8001,88101,1,33.99958,-117.41601,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),Concurred Events Excluded,355,97.0,Y,355,365,1,10,11.0,11.0,Certified,12.903944,8.926896,82.1,2021-12-05 00:00,68.9,2021-07-05 00:00,62.9,2021-12-04 00:00,52.9,2021-11-07 00:00,,,,,52.9,37.5,26.7,20.0,14.2,11.2,5.8,Rubidoux,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,40140,"Riverside-San Bernardino-Ontario, CA",2024-05-17,Riverside_CA,PM25
06,065,8001,88101,1,33.99958,-117.41601,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),Concurred Events Excluded,355,97.0,Y,355,365,1,10,,,Certified,12.903944,8.926896,82.1,2021-12-05 00:00,68.9,2021-07-05 00:00,62.9,2021-12-04 00:00,52.9,2021-11-07 00:00,,,,,52.9,37.5,26.7,20.0,14.2,11.2,5.8,Rubidoux,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,40140,"Riverside-San Bernardino-Ontario, CA",2024-05-17,Riverside_CA,PM25
06,065,8001,88101,1,33.99958,-117.41601,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),Concurred Events Excluded,355,97.0,Y,355,365,1,10,11.0,11.0,Certified,12.903944,8.926896,82.1,2021-12-05 00:00,68.9,2021-07-05 00:00,62.9,2021-12-04 00:00,52.9,2021-11-07 00:00,,,,,52.9,37.5,26.7,20.0,14.2,11.2,5.8,Rubidoux,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,40140,"Riverside-San Bernardino-Ontario, CA",2024-05-17,Riverside_CA,PM25
06,065,8001,88101,1,33.99958,-117.41601,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2012,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),Concurred Events Excluded,355,97.0,Y,355,365,1,10,,,Certified,12.903944,8.926896,82.1,2021-12-05 00:00,68.9,2021-07-05 00:00,62.9,2021-12-04 00:00,52.9,2021-11-07 00:00,,,,,52.9,37.5,26.7,20.0,14.2,11.2,5.8,Rubidoux,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,40140,"Riverside-San Bernardino-Ontario, CA",2024-05-17,Riverside_CA,PM25
06,065,8001,88101,1,33.99958,-117.41601,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 1997,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),Concurred Events Excluded,355,97.0,Y,355,365,1,10,2.0,2.0,Certified,12.903944,8.926896,82.1,2021-12-05 00:00,68.9,2021-07-05 00:00,62.9,2021-12-04 00:00,52.9,2021-11-07 00:00,,,,,52.9,37.5,26.7,20.0,14.2,11.2,5.8,Rubidoux,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,40140,"Riverside-San Bernardino-Ontario, CA",2024-05-17,Riverside_CA,PM25
06,065,8001,88101,1,33.99958,-117.41601,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 1997,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),Concurred Events Excluded,355,97.0,Y,355,365,1,10,,,Certified,12.903944,8.926896,82.1,2021-12-05 00:00,68.9,2021-07-05 00:00,62.9,2021-12-04 00:00,52.9,2021-11-07 00:00,,,,,52.9,37.5,26.7,20.0,14.2,11.2,5.8,Rubidoux,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,40140,"Riverside-San Bernardino-Ontario, CA",2024-05-17,Riverside_CA,PM25
06,065,8001,88101,1,33.99958,-117.41601,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2024,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),Concurred Events Excluded,355,97.0,Y,355,365,1,10,11.0,11.0,Certified,12.903944,8.926896,82.1,2021-12-05 00:00,68.9,2021-07-05 00:00,62.9,2021-12-04 00:00,52.9,2021-11-07 00:00,,,,,52.9,37.5,26.7,20.0,14.2,11.2,5.8,Rubidoux,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,40140,"Riverside-San Bernardino-Ontario, CA",2024-05-17,Riverside_CA,PM25
06,065,8001,88101,1,33.99958,-117.41601,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2024,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),Concurred Events Excluded,355,97.0,Y,355,365,1,10,248.0,77.0,Certified,12.903944,8.926896,82.1,2021-12-05 00:00,68.9,2021-07-05 00:00,62.9,2021-12-04 00:00,52.9,2021-11-07 00:00,,,,,52.9,37.5,26.7,20.0,14.2,11.2,5.8,Rubidoux,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,40140,"Riverside-San Bernardino-Ontario, CA",2024-05-17,Riverside_CA,PM25
06,065,8001,88101,2,33.99958,-117.41601,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),No Events,60,98.0,Y,60,61,0,2,3.0,3.0,Certified,13.283333,8.399761,44.4,2021-12-06 00:00,40.0,2021-11-06 00:00,36.9,2021-11-18 00:00,29.9,2021-10-31 00:00,,,,,44.4,40.0,36.9,26.6,15.1,11.2,6.6,Rubidoux,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,40140,"Riverside-San Bernardino-Ontario, CA",2024-05-17,Riverside_CA,PM25
06,065,8001,88101,2,33.99958,-117.41601,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),No Events,60,98.0,Y,60,61,0,2,,,Certified,13.283333,8.399761,44.4,2021-12-06 00:00,40.0,2021-11-06 00:00,36.9,2021-11-18 00:00,29.9,2021-10-31 00:00,,,,,44.4,40.0,36.9,26.6,15.1,11.2,6.6,Rubidoux,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,40140,"Riverside-San Bernardino-Ontario, CA",2024-05-17,Riverside_CA,PM25
