census_tract,latitude,longitude,delta_2014_2021
6085507206,37.2435393,-121.9857093,-4.173331436034998
6085507301,37.2589677,-122.0078856,-9.052756583441859
6085507302,37.2382823,-122.0292243,-4.20355979710923
6085507401,37.2882356,-122.0182629,-5.16659633531513
6085507402,37.2818643,-121.9995034,-0.3633811732726002
6085507500,37.274416,-122.0239096,-4.48597074918951
6085507600,37.2712577,-122.0526843,-5.4602329388096
6085507701,37.3185985,-122.0493596,-6.993564544414859
6085507702,37.2991911,-122.0617266,-7.297782679494371
6085507703,37.3194403,-122.075678,-6.61936698832044
6085507805,37.333367,-122.0521886,-7.311873127039599
6085507806,37.3285223,-122.0408528,-7.336823926315201
6085507807,37.3124131,-122.0405535,-3.0903818326164014
6085507808,37.3022842,-122.0379145,-3.524292422513839
6085507903,37.3026196,-122.0102043,-10.62055138983655
6085507904,37.3019066,-122.001903,-1.6555892833994594
6085507905,37.3026314,-122.028113,0.7886803268165998
6085507906,37.301992,-122.0192271,-2.9264731735400398
6085508001,37.3166376,-122.0226572,-4.832426799163699
6085508003,37.3171027,-122.0102662,0.27233919141219864
6085508004,37.3163812,-122.0012583,-1.8310380660545995
6085508101,37.3302918,-122.0233152,-3.2550425264035
6085508102,37.3303283,-122.0049293,-3.696896711145701
6085508202,37.3449022,-122.0049605,-9.1848549703058
6085508203,37.3451032,-122.0268266,-9.00232277976968
6085508204,37.3445479,-122.0178787,-9.671478433825989
6085508301,37.344829,-122.0571249,-5.386685377140261
6085508303,37.3448815,-122.0458424,-4.74092486304951
6085508304,37.3448183,-122.0369674,-4.189822294033471
6085508401,37.3626565,-122.0562245,-4.4565056013189
6085508403,37.3556392,-122.0415383,-5.319749977703438
6085508404,37.3646098,-122.0416426,-5.20086713588881
6085508503,37.3573031,-122.0260528,-6.691476566609998
6085508504,37.3624639,-122.0203525,-6.295421748773794
6085508505,37.3588302,-122.009868,-5.0978100081593
6085508507,37.3562527,-121.9984125,-2.359689397632801
6085508508,37.3613051,-122.0021282,-5.388670470528901
6085508601,37.375919,-122.0409973,-0.7547620676752018
6085508602,37.3727789,-122.0289165,-9.9504399626771
6085508703,37.3697819,-122.0110417,1.6301942564693999
6085508704,37.3800277,-122.0047735,1.6758629836785026
6085508800,37.3851461,-122.0247804,-5.8666604186716995
6085508900,37.3910523,-122.0063825,-3.110559566932803
6085509000,37.3922706,-122.0216787,5.611673167627206
6085509102,37.3914583,-122.0384997,-2.365378859694898
6085509105,37.3786407,-122.0625867,-3.9897502505455
6085509106,37.378603,-122.0504683,-0.6694785708997006
6085509107,37.3796214,-122.0565449,-1.4828299945365018
6085509108,37.4004244,-122.0570303,-8.071323904275
6085509109,37.3914662,-122.0596831,-0.6513847985081807
6085509201,37.4012062,-122.0743461,-5.162805809897499
6085509202,37.4059095,-122.0838765,2.9311408495402986
6085509302,37.409233,-122.1006423,-7.886064864027601
6085509303,37.4060297,-122.0922777,-13.2951708343807
6085509304,37.4174125,-122.0951903,1.5828984870782037
6085509401,37.4069811,-122.1144543,-3.206489172756701
6085509403,37.3981136,-122.0968319,1.5368106784511006
6085509404,37.4018798,-122.1055697,-3.517524906755998
6085509500,37.3944414,-122.0896549,2.3786457091232016
6085509600,37.3908176,-122.0804482,8.14732696519885
6085509700,37.3853495,-122.0731778,-7.07965544051733
6085509801,37.378811,-122.0894803,0.9586074374230815
6085509802,37.3787632,-122.0823435,-5.873147561650891
6085509901,37.3695442,-122.0863447,-3.95243631512888
6085509902,37.370027,-122.0718932,1.6895048950703
6085510001,37.358449,-122.0797574,-6.858979038469381
6085510002,37.3465927,-122.071847,-6.2957551676031205
6085510100,37.3407774,-122.0798819,-4.2997398387443715
6085510200,37.3719046,-122.1018082,-0.4055830043182693
6085510300,37.377503,-122.1115851,-5.233737867601501
6085510400,37.3913072,-122.1076542,-6.259242901406019
6085510500,37.3927828,-122.120112,-7.4030313549494
6085510600,37.4087599,-122.1302624,-6.647800769921499
6085510700,37.41742,-122.128161,-4.7383613749702
6085510801,37.4270192,-122.1097683,-0.4099611138999997
6085510802,37.4144214,-122.1103938,-6.58001658951809
6085510803,37.4205589,-122.1184581,-6.320645573843231
6085510900,37.4277012,-122.1296816,-10.24541024396455
6085511000,37.4375758,-122.1218431,-9.307096774721531
6085511100,37.4457476,-122.1325201,-7.13131984992499
6085511200,37.4511865,-122.1470265,-3.8258739593591606
6085511301,37.4431603,-122.1533718,-8.84732560024196
6085511302,37.4480602,-122.1622059,-6.088428470890099
6085511400,37.4359497,-122.1435946,-1.7079866870033698
6085511500,37.4143048,-122.1679203,-1.1522532582096403
6085511609,37.4385528,-122.1743786,-10.976003918484501
6085511701,37.3782554,-122.1318447,-9.24276657225348
6085511702,37.3534664,-122.0975545,-1.5847750666798408
6085511704,37.3611924,-122.1409467,-10.55822958408493
6085511705,37.4055527,-122.1620848,-11.172654220273591
6085511707,37.292652,-122.1195977,-18.09389944421308
6085511800,37.1484376,-121.9287007,-0.6863316882187007
6085511905,37.2147347,-121.8583281,2.57555749444215
6085511907,37.2197661,-121.8542523,-1.4348031914916994
6085511909,37.1861406,-121.8435544,0.19532536886808938
6085511910,37.2129709,-121.8693742,-3.7295341864886096
6085511911,37.1974738,-121.8096939,-1.1490065585201013
6085511912,37.2057405,-121.8341798,-0.8342441040634601
6085511913,37.2275236,-121.8912127,-3.2489777363909385
6085511914,37.2305812,-121.8770809,-4.41174252560119
6085511915,37.2446789,-121.8820556,-6.665776582482099
6085511916,37.2367224,-121.8966886,-3.0185059343920706
6085512001,37.2569417,-121.7683503,-4.024574615408801
6085512005,37.2700359,-121.8655675,0.9266164552609997
6085512017,37.2730779,-121.8167937,2.7960247536124
6085512019,37.2707459,-121.8458034,3.0470812166238
6085512020,37.2720223,-121.8361097,7.561227124068701
6085512021,37.2635211,-121.8239467,0.33557133873160083
6085512022,37.2552193,-121.8108988,1.633947605767105
6085512023,37.2550475,-121.8243568,4.748979117381401
6085512024,37.2604228,-121.8670355,-3.130881014819
6085512025,37.260732,-121.8523356,2.1883139708109987
6085512026,37.2583713,-121.8376934,-1.6772105719095016
6085512027,37.2544152,-121.854143,-5.798438203490999
6085512029,37.2475987,-121.8160566,4.7107303010026005
6085512030,37.2325432,-121.8242758,-1.1351200235815595
6085512031,37.231546,-121.8102526,4.246917660620141
6085512032,37.2327986,-121.7823587,5.203684407861999
6085512033,37.2389766,-121.7964987,4.270034005502401
6085512034,37.2293402,-121.7707427,-4.6637435324037515
6085512035,37.2236023,-121.7615938,-5.934137164132299
6085512036,37.240087,-121.8105416,3.6137645627660984
6085512037,37.2411193,-121.8246272,0.7653084619232011
6085512038,37.234934,-121.7620634,2.892848510502102
6085512039,37.2489527,-121.7864708,1.5666603705491973
6085512042,37.2661479,-121.8144504,-1.1948905855965002
6085512043,37.2618681,-121.8048672,8.331706286908307
6085512045,37.2384727,-121.8352576,-3.7184868232993207
6085512047,37.2410831,-121.8445177,-0.3748661483928224
6085512052,37.2484923,-121.8642681,3.1189877791808005
6085512053,37.2436327,-121.8534641,-1.0527856073350996
6085512100,37.1799857,-121.7271954,-7.1909448439573005
6085512200,37.0468198,-121.7106173,-0.9048194646807115
6085512305,37.1141601,-121.6732158,1.2302369266376
6085512307,37.0997275,-121.6367198,-0.42714126736659885
6085512308,37.1535256,-121.6188759,-3.9917859799709987
6085512309,37.1301031,-121.6086139,-2.1296041466745983
6085512310,37.1171152,-121.6336267,0.6396241650552952
6085512311,37.1496048,-121.6599882,-8.497362804709901
6085512312,37.1331658,-121.6429002,3.3805190127156983
6085512313,37.1159266,-121.653281,4.099680126729201
6085512314,37.1283447,-121.6632327,-5.714087780259195
6085512401,37.059904,-121.6054408,-4.621603788647601
6085512402,37.0953132,-121.565875,-2.163514003811599
6085512503,37.0355435,-121.6351266,4.762637657792769
6085512505,37.0245262,-121.5925135,6.496773500871699
6085512506,37.0230024,-121.5817971,9.0513746486894
6085512508,37.0047364,-121.5788616,11.265642287162198
6085512509,36.9878533,-121.5713496,11.86831598166
6085512510,36.9775458,-121.5863496,4.422222204948699
6085512602,37.018124,-121.5244284,-5.095658620109795
6085512603,37.001726,-121.5626698,27.242604230491796
6085512604,37.019822,-121.5705799,12.153990451521796
6085513000,37.4288379,-122.1617917,6.062174274568701
6085513500,37.248099,-121.5279664,-11.9724785334295
6087100100,36.9957924,-121.9990254,0.055288397801190214
6087100200,36.9847446,-122.0105554,4.518650666930599
6087100300,36.9946098,-122.0424812,4.0414397260641
6087100400,36.9911069,-122.0590224,4.24513703959038
6087100500,36.9701968,-122.0639731,6.559217855274021
6087100600,36.9697003,-122.0412823,2.0385175716107007
6087100700,36.9772909,-122.0288693,11.083099003259651
6087100800,36.9739622,-122.0156066,0.2513550557832005
6087100900,36.9696357,-122.0044552,3.86179987625731
6087101000,36.9638282,-122.0240405,9.7542648316882
6087101100,36.9550263,-122.0333899,6.420578911097452
6087101200,36.9536393,-122.0613064,9.0347273289862
6087110100,36.9224854,-121.7415569,3.2819041475907014
6087110200,36.9272406,-121.7543133,11.406544471214499
6087110300,36.9114441,-121.7551684,7.0208318824942
6087110400,36.9043838,-121.7704821,7.409250210313203
6087110501,36.9206611,-121.7707927,8.518227940962902
6087110502,36.9300262,-121.769617,2.975633394136999
6087110600,36.9289297,-121.7840141,3.059454724373605
6087110700,36.9384816,-121.7939493,-4.852038461523605
6087120200,37.102398,-122.1775027,-5.190382172009981
6087120301,37.0994152,-122.091668,4.017612901725989
6087120302,37.080028,-122.0886342,0.31873257148726974
6087120400,37.1289134,-122.1354489,3.21872655902853
6087120500,37.1646713,-122.0929441,1.8596868238233508
6087120600,37.0960709,-122.0465656,1.6089313847765903
6087120700,37.0197696,-122.0633466,6.47852916663069
6087120800,37.0239056,-122.0312516,-10.852645787495101
6087120900,37.0741254,-122.0142312,-1.2655640483901198
6087121000,37.0900016,-121.9115725,-4.37298988472231
6087121100,37.0433747,-121.9607648,-2.69441709453677
6087121200,37.0305521,-121.9940956,-8.3799214658917
6087121300,36.9968265,-121.9775807,-5.72853651779198
6087121401,36.9820909,-121.9871043,-1.2692145858150994
6087121402,36.9761783,-121.9783864,-1.1902262687007
6087121403,36.9745749,-121.9911494,4.679353916208051
6087121500,36.9617043,-121.9916467,6.788538267992191
6087121600,36.9597176,-121.9700357,-2.9118533331095797
6087121700,36.974907,-121.9654587,-1.0944505338988009
6087121800,36.9784081,-121.9458186,1.1236527289576
6087122001,37.0237015,-121.9240389,-0.38520178840610964
6087122002,37.0227547,-121.8654863,-3.88690139439059
6087122003,36.9870654,-121.9249795,3.61619346108761
6087122100,36.9717451,-121.913426,1.9194636744284814
6087122201,36.9736247,-121.8771977,-6.952111954027471
6087122202,36.9631315,-121.873767,-0.4898444570684797
6087122203,36.9574068,-121.8784677,-0.47321170937425006
6087122300,36.9028173,-121.8155301,12.534806920336703
6087122400,37.001101,-121.7979629,1.4497921591270995
6087122500,36.9514486,-121.7451776,5.354753669902706
6087123100,36.9594832,-121.7817391,0.8669511833311994
6087123300,36.9339389,-121.6753872,-13.764763818870101
6089010100,40.5827822,-122.3905251,17.1259304763632
6089010200,40.5821764,-122.3762226,10.044542173692598
6089010300,40.5744659,-122.3475829,6.703328744676702
6089010400,40.5512553,-122.3786783,-0.9533486460163978
6089010500,40.575283,-122.4026832,5.982846694208398
6089010601,40.5631564,-122.4129541,-7.01404835405345
6089010602,40.5830808,-122.4214715,3.042636528770501
6089010603,40.5813595,-122.4542412,5.063884786773102
6089010702,40.6042154,-122.4132103,0.6039592267803009
6089010703,40.5992831,-122.3690432,-0.7812340408687035
6089010704,40.6148623,-122.3934125,3.7576043720606993
6089010803,40.6025623,-122.3564969,3.1163094671447986
6089010804,40.6092572,-122.3243173,0.5703670267119394
6089010805,40.5793577,-122.3138239,1.8848627107905003
6089010806,40.6379428,-122.3804645,4.543939715127198
6089010807,40.6326814,-122.3425603,-0.3680397978620302
6089010900,40.5566945,-122.3669299,13.263418795182698
6089011001,40.5171512,-122.4511152,-8.69869741215105
6089011002,40.5381994,-122.3976532,-2.006209745545995
6089011100,40.5222011,-122.369751,-4.7830385118972
6089011209,40.5520369,-122.347675,4.701370603805302
6089011300,40.5666835,-122.3356287,12.978667191761602
6089011401,40.5471256,-122.334715,0.5127776046169004
6089011402,40.5431529,-122.3229123,1.1126026003985894
6089011403,40.5547633,-122.3147793,5.30006275162926
6089011500,40.5037744,-122.3121275,-4.2860390627596985
6089011600,40.6694846,-122.4184426,5.177557696288801
6089011701,40.6628518,-122.3597887,5.16443554656184
6089011702,40.6711236,-122.3702773,11.306108573024801
6089011703,40.6925227,-122.3698759,9.400665230262899
6089011801,40.6178721,-122.2544681,1.5035813944976795
6089011802,40.661072,-122.2824461,0.3322627676189924
6089011803,40.7399422,-122.2860952,2.6568594878600997
6089011900,40.5229657,-122.2576122,-2.980936744876841
6089012000,40.4294831,-122.2988508,7.0886753893397945
6089012101,40.4613796,-122.3051577,1.6457568817035977
6089012102,40.455518,-122.2692975,-2.454567356883299
6089012200,40.4132639,-122.24336,-7.676906126385202
6089012301,40.4748672,-122.352295,2.4797396559816036
6089012302,40.4595005,-122.4406002,-9.02741741162831
6089012303,40.4075321,-122.343672,-3.1209345638685004
6089012400,40.5276578,-122.6481015,4.686793268257899
6089012500,40.9866263,-122.3666461,3.2831956983504007
6089012601,40.8731168,-121.994176,-2.9976165237813
6089012603,40.4793626,-121.7413167,-6.578967710999001
6089012604,40.5780793,-121.8497344,-2.541110654145399
6089012701,40.8724027,-121.634608,2.6193111300202006
6089012702,40.9204305,-121.4437132,-1.7509103151041003
6091010000,39.5769252,-120.5219926,-1.2569396793516994
6093000100,41.8189992,-121.6338007,0.45129001911150013
6093000200,41.8591979,-121.934659,-4.023032049760197
6093000300,41.7845609,-122.2927628,-4.283526815166901
6093000400,41.9466483,-122.6348078,5.078428331781099
6093000500,41.7477055,-123.3041347,-3.3307854835369
6093000600,41.6997334,-122.9107552,4.0040366463697
6093000701,41.6608649,-122.6745712,2.070350981302301
6093000702,41.7321698,-122.6201917,11.370223169048
6093000703,41.7431803,-122.6399825,6.776254782454248
6093000800,41.327554,-123.0110405,1.4312303417275913
6093000900,41.4800873,-122.427147,1.3191096432340004
6093001000,41.3441729,-122.3332707,11.472753033912621
6093001100,41.2126953,-122.3920674,9.832415949995099
6093001200,41.4116025,-121.8260568,7.057600113982401
6095250103,38.1164685,-122.2216027,7.5991062112106
6095250104,38.1138506,-122.2081589,-1.5759060564438006
6095250105,38.1295441,-122.2141822,9.3426776016428
6095250106,38.1382068,-122.1822552,3.693700188356299
6095250200,38.1044692,-122.2101506,7.258509100847599
6095250300,38.1048774,-122.2235833,9.642238414874
6095250400,38.0949074,-122.2239275,10.081446801911198
6095250501,38.0932268,-122.2138705,2.533450037168599
6095250502,38.089461,-122.2038733,3.5112517771660983
6095250601,38.0820079,-122.225778,1.614821541682204
6095250604,38.0673887,-122.2185562,6.8338166971542
6095250605,38.0700529,-122.2027379,3.605792304790201
6095250701,38.0900421,-122.2449025,27.6377025474902
6095250801,38.1293945,-122.3302426,22.2076526191159
6095250900,38.1017927,-122.259038,24.9081292364937
6095251000,38.1011243,-122.2485415,22.851314572951704
6095251100,38.0969602,-122.2365223,10.8841097838229
6095251200,38.1052893,-122.2365335,16.895238835206897
6095251300,38.1146854,-122.235826,11.584231557822697
6095251400,38.1237134,-122.23956,5.180942315635196
6095251500,38.111521,-122.2497147,19.3625614269316
6095251600,38.1083885,-122.2622993,19.6900428063935
6095251701,38.1165979,-122.266959,19.411905189610298
6095251702,38.1220821,-122.2687139,8.393597482704699
6095251802,38.1261466,-122.2570455,21.926133952462298
6095251803,38.1358448,-122.2652793,14.620610089347704
6095251804,38.1510468,-122.2787949,3.036235688087599
6095251901,38.1366028,-122.2405897,8.303237446422699
6095251902,38.1480354,-122.244108,12.207152260894805
6095251903,38.1478379,-122.2282174,14.9282828206568
6095252000,38.0621001,-122.1791737,1.0929407172034011
6095252102,38.0870969,-122.1071716,2.852306491028205
6095252103,38.1048794,-122.1916422,3.131107588975201
6095252104,38.0900638,-122.1640059,2.936709526419399
6095252105,38.0801267,-122.1828721,4.74020011712555
6095252106,38.0752525,-122.1678515,1.93186537677461
6095252107,38.0696665,-122.1542954,-1.6343022134780991
6095252108,38.0608147,-122.1630224,4.7499817827592
6095252201,38.2544469,-122.1666634,-2.3195234047145004
6095252202,38.1649825,-122.1486859,1.2604885133811994
6095252305,38.2199882,-122.0937986,-4.1530103185688
6095252306,38.2655712,-122.0643005,-0.23776964103350018
6095252310,38.29468,-122.084367,-3.3196791172027096
6095252311,38.2950726,-122.0507327,3.9516596942480104
6095252312,38.2753544,-122.0561706,-3.508565940884102
6095252313,38.303698,-122.0262174,-4.13464689413
6095252314,38.2769991,-122.0358438,-3.3301442555621996
6095252315,38.2840121,-122.0150107,-1.0577493454842006
6095252316,38.2762632,-122.0156731,7.168671236990498
6095252317,38.290379,-121.9719091,6.399589019474405
6095252401,38.2534089,-122.0580588,13.2045959006917
6095252402,38.2204068,-122.0693691,13.456532250627802
6095252501,38.2547036,-122.0412776,4.590016068658496
6095252502,38.2470347,-122.0449333,16.0260859604316
6095252604,38.2642121,-122.0512466,6.708007774458608
6095252605,38.2655647,-122.0396821,6.462262609219099
6095252606,38.265491,-122.0295802,5.880321546813299
6095252607,38.2544056,-122.0297407,5.456506638364001
6095252608,38.2665083,-122.0232104,2.5042487093267987
6095252610,38.270075,-122.0064188,2.7214773115579973
6095252611,38.2638928,-122.013868,2.1371494200378045
6095252702,38.1435924,-121.9839893,11.977454735863205
6095252703,38.2485857,-122.0272609,3.3562508330532026
6095252704,38.2490976,-122.014721,-2.025248256347698
6095252705,38.2500177,-121.9964026,3.611631853444301
6095252706,38.2580217,-121.9778302,3.7758221125261002
6095252707,38.2600765,-122.0011752,3.1841125185260992
6095252801,38.2790134,-121.9458087,-3.7487560644905003
6095252802,38.2715918,-121.9464883,-3.056988989368902
6095252903,38.4381951,-122.0352498,-2.379432217133701
6095252904,38.4043615,-121.9310061,4.662550701097803
6095252908,38.342413,-121.956931,7.132035171667491
6095252909,38.3446313,-121.9249586,7.961291304966899
6095252910,38.3401253,-121.9444369,-1.5792751890794392
6095252911,38.3695164,-121.9443944,1.4374161013280045
6095252912,38.3572485,-121.9443575,1.62016647666253
6095252913,38.3258768,-121.9655186,4.01708952376012
6095252914,38.3334133,-121.9428965,0.8737662463916003
6095252915,38.3191193,-121.9245995,3.290777632866199
6095253101,38.3505074,-122.0063092,-1.8055228228656013
6095253105,38.3539248,-121.9670749,0.692019506065602
6095253106,38.3417484,-121.9660433,1.6803685585130204
6095253107,38.3420876,-121.9790495,-0.7391535261786011
6095253108,38.3288304,-122.0008642,-1.7499356072148018
6095253201,38.3703216,-122.0115118,-2.3129071118521907
6095253203,38.3622036,-121.9967931,-0.15042465735669985
6095253204,38.3825661,-121.9869787,-0.6275233828456983
6095253205,38.3742945,-121.9717589,8.497501619823101
6095253206,38.3962812,-121.9742566,8.492476468643959
6095253300,38.4198882,-121.7998024,-6.117249092931598
6095253402,38.4428124,-121.8169166,10.677897326496502
6095253403,38.4286407,-121.8516301,5.059564752197005
6095253404,38.4598591,-121.8314911,3.1264463594697
6095253500,38.2050259,-121.7715997,0.4801366675699015
6097150100,38.1968029,-122.4269124,-4.9505552565815005
6097150202,38.318835,-122.4393662,-3.6591155183352697
6097150203,38.2775446,-122.4621638,-3.1153206396982007
6097150204,38.2867715,-122.451008,-1.4122001097531989
6097150303,38.3129516,-122.5327531,-9.72381075494032
6097150304,38.306745,-122.4902094,-8.81828237705507
6097150305,38.3258969,-122.4926668,0.8049464218275979
6097150306,38.3391382,-122.4692305,5.8013488707416005
6097150500,38.3800529,-122.5375898,-7.87661662637888
6097150601,38.2376164,-122.6132539,-4.669389146901601
6097150602,38.2440564,-122.6067891,-3.481075230662521
6097150603,38.2544898,-122.6179426,-2.2965036926441016
6097150607,38.2766584,-122.6437532,1.0950464862804985
6097150609,38.2600055,-122.6438313,-3.715752135004399
6097150610,38.2654848,-122.6401777,1.3927002221457103
6097150611,38.2329343,-122.579047,1.1177918352612988
6097150612,38.2110204,-122.5331126,-4.140270711603701
6097150701,38.232937,-122.6301681,17.4247684293471
6097150702,38.2010719,-122.6258528,2.054567629103099
6097150800,38.2087678,-122.6647282,3.2594888609628008
6097150901,38.2477398,-122.644126,6.257991141790296
6097150902,38.2443637,-122.6532628,3.81266825359544
6097151000,38.2576575,-122.6798743,-1.213275174571601
6097151100,38.2711754,-122.752421,-1.5698088847716996
6097151201,38.3395569,-122.719615,-4.207588033690598
6097151203,38.3222713,-122.6934004,-1.9078627042280178
6097151204,38.3184467,-122.7071979,-7.188818309980801
6097151301,38.3342135,-122.7001886,2.8017896763465
6097151305,38.3433893,-122.7067009,16.2600347614717
6097151306,38.347139,-122.6932768,6.1087133787289805
6097151307,38.3705141,-122.6996034,-4.0981520851923
6097151308,38.3562901,-122.6998452,-5.5084033489013
6097151309,38.3441037,-122.6340481,-3.427307385222079
6097151310,38.3392841,-122.6825544,4.38755354968538
6097151311,38.325999,-122.6768449,4.8618971470459105
6097151401,38.4082641,-122.6875017,-3.6429561221898012
6097151402,38.3933392,-122.701255,5.8728793348762025
6097151502,38.3855179,-122.6518817,-2.128592157430001
6097151503,38.4126004,-122.6287915,-2.09511250845477
6097151504,38.436066,-122.667742,-3.46238732037824
6097151601,38.4523882,-122.5509594,-4.16855548183354
6097151602,38.4219565,-122.5987997,-3.712462969336639
6097151700,38.4493765,-122.660775,1.4748605442522003
6097151800,38.4427045,-122.6913822,3.1740539120773903
6097151900,38.43518,-122.7083509,2.648345273814499
6097152000,38.4416422,-122.713301,6.691749718878
6097152100,38.4592263,-122.7228509,-0.8944435949893972
6097152201,38.4570299,-122.7128443,4.284980721958702
6097152202,38.4670566,-122.6753429,-3.5231819568669014
6097152203,38.4483381,-122.7070355,4.09546171678217
6097152300,38.4600591,-122.6991437,-1.9534680528524602
6097152400,38.4857501,-122.7071615,-11.14805501702082
6097152501,38.4655784,-122.6567845,4.71380334739276
6097152502,38.4784138,-122.6641385,1.5068613847649708
6097152600,38.5260666,-122.6369331,-3.4104756566173613
6097152701,38.5289806,-122.7468491,-3.480179200464695
6097152702,38.5043031,-122.7912911,-11.540901099964103
6097152801,38.4828618,-122.7503889,7.287033297893101
6097152802,38.4651445,-122.7356597,2.638442343864604
6097152903,38.4573447,-122.7481349,1.7605773656569994
6097152904,38.4611543,-122.7607066,-0.3777954467536997
6097152905,38.4702328,-122.759351,-0.4624804177607995
6097152906,38.472322,-122.7983695,-8.160874826362745
6097153001,38.4509389,-122.7367431,3.7998069626423003
6097153002,38.4410975,-122.7327641,-2.5901262344843943
6097153003,38.4340254,-122.7383565,3.072805182481801
6097153005,38.4334565,-122.8012431,-12.240749234113398
6097153006,38.4432933,-122.7584138,-4.501876832411902
6097153102,38.4201079,-122.7216605,3.9430847397925
6097153103,38.4198167,-122.7341732,1.5483049398572
6097153104,38.4288774,-122.7274638,4.4842278670965
6097153200,38.3880499,-122.7284015,5.385306945113001
6097153300,38.3954215,-122.7670106,4.923172280044501
6097153401,38.4129715,-122.842325,0.01775688540760001
6097153403,38.3806559,-122.7996795,-1.4340676667245003
6097153404,38.3819817,-122.8272234,-2.8657499335143397
6097153501,38.3374068,-122.794423,-5.223253183440751
6097153502,38.335159,-122.8783675,0.8078006165136102
6097153600,38.4205809,-122.8881919,-0.3577305833212989
6097153703,38.4759155,-123.0055208,5.874753934944881
6097153704,38.533659,-123.0092064,2.0471993371135007
6097153705,38.5199533,-122.9155637,-2.869144017108999
6097153706,38.468933,-122.898855,3.4077600462157918
6097153801,38.5354711,-122.8390298,0.15852850302820087
6097153804,38.5565372,-122.8126591,0.2770704939401991
6097153806,38.5525461,-122.8020356,-9.80667274781411
6097153807,38.5679564,-122.7450282,-4.279621127218329
6097153808,38.5426791,-122.8080845,-0.300560178792999
6097153809,38.5331527,-122.7812918,-5.9127111264972
6097153901,38.6062691,-122.8131351,-10.7100662568691
6097153902,38.6120817,-122.8671471,2.7733106554243
6097153903,38.618985,-122.8571471,1.5168294302136704
6097154000,38.6117558,-122.9724857,-4.899974950704202
6097154100,38.707649,-122.8056815,2.7658557021236003
6097154201,38.8133955,-123.0170717,12.426264155906
6097154202,38.7861401,-123.1049627,2.820069849584401
6097154302,38.3754621,-122.9858107,-0.22378573213288
6097154303,38.610412,-123.3277435,-1.1372033418521097
6097154304,38.6435073,-123.1933099,3.9885136146484808
6099000101,37.8903605,-120.831488,4.2203285772442065
6099000102,37.7731119,-120.7315696,4.905927199159006
6099000201,37.7667839,-120.8727188,2.8944913009468003
6099000202,37.7554813,-120.8597786,9.890022282428397
6099000203,37.7663393,-120.8306667,7.513464300268701
6099000301,37.7365093,-120.9332632,-13.153016331347402
6099000302,37.7365049,-120.9473005,-4.348875130438202
6099000303,37.7243903,-120.9427859,-12.250361509945801
6099000304,37.7231477,-120.9283662,-3.5290381834651967
6099000402,37.7234293,-120.9477458,0.04932118269920238
6099000403,37.6999824,-120.9672353,-0.5513492637031945
6099000404,37.6999879,-120.9854187,2.7442922409819985
6099000501,37.7204067,-121.0456931,4.865365231577101
6099000503,37.6937352,-121.0584292,-4.379314919513
6099000504,37.6996863,-121.038906,2.643925413311198
6099000505,37.701155,-121.0220586,-11.290910731338801
6099000506,37.7001655,-121.0036408,-17.911823217728
6099000510,37.6930984,-121.0809748,1.0359747685282983
6099000601,37.6628873,-121.054918,4.066757874841798
6099000602,37.6547882,-121.0307757,5.441989860750105
6099000801,37.6798075,-121.0032806,-1.003051961758004
6099000803,37.6767786,-121.0393581,-5.489254392346801
6099000805,37.6764076,-121.0216617,-8.292170642773705
6099000806,37.685664,-121.0220677,-4.298737841049597
6099000807,37.6858679,-121.0406376,-1.854285003500003
6099000905,37.6601322,-120.9486971,-2.349932246081501
6099000906,37.6596108,-120.9324338,1.5379607134360995
6099000907,37.6835377,-120.9850908,-3.807168776717699
6099000908,37.6841105,-120.9635795,-0.02627922495700119
6099000909,37.673238,-120.9842758,-8.592011472186599
6099000910,37.6726269,-120.9667084,-3.3976538010127975
6099000911,37.6718475,-120.9505449,3.0769856065396013
6099000912,37.6796323,-120.9376668,3.8792015641446973
6099001001,37.6591088,-120.9656989,-6.079227768158397
6099001002,37.6547424,-120.9783229,-9.519136532137601
6099001100,37.6627186,-120.9877386,8.519793606529504
6099001200,37.64972,-120.9941028,7.732775514466198
6099001300,37.6601004,-121.0035722,6.488016819802901
6099001400,37.6627736,-121.0204403,-9.706163647363098
6099001500,37.6349769,-121.0374635,-9.671412334171897
6099001601,37.6296152,-121.0159498,4.8383289830522
6099001603,37.6150481,-121.0267937,-2.0830612245493967
6099001604,37.6170322,-121.0172914,3.2780356840524973
6099001700,37.6373175,-121.0071046,5.995574638754803
6099001800,37.6392879,-120.9935916,13.343246683382603
6099001900,37.6436844,-120.9695762,-6.052030176591096
6099002002,37.6444867,-120.9148312,13.685719831812698
6099002004,37.6466798,-120.9440005,14.5115935031803
6099002005,37.6436041,-120.9345314,6.658662621468004
6099002006,37.6449218,-120.9254717,3.7078132036196045
6099002100,37.6287607,-120.9667385,15.719141766330011
6099002200,37.6223838,-121.0038051,-0.5581469801111965
6099002301,37.6049206,-121.0188436,-12.694268678068902
6099002302,37.6209695,-120.982756,5.7736106882085
6099002401,37.5972529,-121.0018903,-4.881823459664901
6099002402,37.6010166,-121.0092162,-4.500501333463596
6099002501,37.5947739,-120.9844811,-6.5377952148838006
6099002503,37.584981,-120.9580147,-2.0430223920130004
6099002504,37.5921181,-120.9697851,8.653948746431801
6099002602,37.5877211,-120.9450461,2.5435525599665
6099002603,37.601847,-120.9524211,3.4825524798942986
6099002604,37.6035519,-120.9641077,-2.731497430249803
